,maxFit,aveFit,minFit,maxSharpe,aveSharpe,minSharpe
0,0.06536147278790903,0.06536147278790903,0.06536147278790903,1.770918212709566,1.770918212709566,1.770918212709566
1,0.15342237590515478,0.1418265135869529,0.13066191338312128,1.676433537537481,0.5421095593865447,-0.6323626765163329
2,0.15891989538936335,0.13891561409324393,0.1312467529623503,1.7246833767139662,0.5109194472772994,-0.6788448406033287
3,0.1631575371689854,0.14908354298240462,0.13623303729223177,0.8290458624953997,-0.4911369564847045,-1.2304617791445904
4,0.14561143836297677,0.11875257187955848,0.01004072850852736,1.9507758954559207,0.7871764340176227,-0.022218223896077745
5,0.15223020811930849,0.133728336347031,0.058663061387954574,1.3027164756307918,0.26826773998018943,-1.073817900224562
6,0.1594830492741623,0.13783368830570905,0.06048669871911221,1.6743078504113462,0.19187292671247655,-1.6836080345879978
7,0.1554251993570362,0.15043149570202904,0.1454377920470219,0.9976580478956542,-0.34875081318963724,-1.6951596742749286
8,0.1511168883961268,0.12579707564588014,0.00012012340777242745,2.633011944257872,0.4735694564748572,-2.6780231237022845
9,0.15149683636845745,0.1421947907821794,0.13292554426331632,2.1359786074757143,-0.14848626844985252,-2.6780231237022845
10,0.15037829727696206,0.1421809446794674,0.13238208506173596,2.920450251410048,0.4190455186857003,-2.105224500694322
11,0.15093470124301564,0.13566579002083448,0.08304423906805428,0.6952102613324824,-0.41188968888448685,-2.6780231237022845
12,0.15153213719538394,0.14055840213758977,0.0849625059110231,1.2060808936683718,0.7249314117184796,-0.3441011216550477
13,0.15517038460141674,0.12935256433067352,0.06863467838890724,1.2060808936683718,-0.2932611653222995,-2.6780231237022845
14,0.020861569514170276,0.010387643299044081,0.0027933478149230013,2.3790842692174348,1.6072136824274552,0.7069900770230263
15,0.15407835668079642,0.13546354485305112,0.06900036725328167,2.1566929382224647,0.7806707794531251,-0.44746763113768623
16,0.15453772839105706,0.1300277966022262,0.06598459828087173,1.2183174004251272,0.7568893071246587,-0.7607681938951714
17,0.15311563010440638,0.12592933540683868,0.06312454152614735,2.270354041451042,1.0911729205579932,0.08941404493242373
18,0.1555526563543917,0.13055475156002302,0.000912149429639476,2.633011944257872,0.5164003939425141,-2.6780231237022845
19,0.15041305467040128,0.14687746884874062,0.14447875408544028,1.6515250899225815,0.32126541184033375,-2.211903437603229
20,0.15203884950516516,0.13904405645824663,0.0677706853133412,1.2060808936683718,0.023601868496682814,-2.6780231237022845
21,0.15107508045277024,0.12050284371359894,0.0665434308717432,1.6515250899225815,1.1634158748609353,0.44473887582558336
22,0.14956463244454454,0.10435742570666959,0.00012012340777242745,0.8252302866858024,0.7044536978731806,0.5446292862749498
23,0.15164091058106088,0.13057291835683274,0.06639641245351452,2.633011944257872,0.11033459796948424,-2.6780231237022845
24,0.16230124853308558,0.1312965436733681,0.07913417727907794,1.4041696127049326,-0.0966244159684784,-2.6780231237022845
25,0.17065511484725282,0.14298615088597794,0.07481656933224608,1.6884472888841129,0.5104286086066405,-2.6780231237022845
26,0.14229325364496181,0.11920968961482989,0.05653496982835065,1.6515250899225815,-0.8121444475169125,-2.6780231237022845
27,0.15277025291673257,0.12660471369589651,2.271088786122721e-06,-0.24417698402845378,-0.9660385292884648,-2.170499297657774
28,0.1616307700472291,0.1397440348820606,0.12048768197889673,1.6515250899225815,-0.8715682847215501,-1.820264602608473
29,0.16143113508996826,0.12754275155704167,0.06984228468801318,1.6515250899225815,-1.4496343653116335,-2.6780231237022845
30,0.15162344900810126,0.13713776633550492,0.07393701941323222,2.6622306713051187,0.09994853761659257,-1.2304617791445904
31,0.16131533236366893,0.1468017500303453,0.1380782289354293,1.9192495413051591,-0.5663536286431374,-3.0201924585241957
32,0.15560380953903552,0.1420859824571858,0.1272876591348689,2.1335652377140493,-0.30939286234295127,-1.802275569898599
33,0.15657671511440513,0.13616603103118258,0.06890868825686927,2.1053681194861906,-0.39685251147884476,-2.6780231237022845
34,0.15045413575899694,0.13429586859455378,0.06089073791713217,0.21855114693341035,-0.520089839237895,-1.730684209926253
35,0.15829199960879228,0.13938673741823612,0.08127775937881483,1.6515250899225815,-0.45714312814145197,-2.6780231237022845
36,0.1605682463901505,0.14526748124259642,0.12853549627485872,1.869685096295467,-0.5710541913485725,-1.445698625293717
37,0.15812260937873732,0.13897772932822014,0.06959723726585994,0.21855114693341035,-0.8889023310681597,-2.6780231237022845
38,0.15662036790952627,0.1369005352182177,0.06599804235853483,-0.9949013305145729,-1.4314560621124846,-2.6780231237022845
