,setup_prob_add,setup_prob_del,setup_prob_change,setup_actual_add,setup_actual_del,setup_actual_change,predict_prob_add,predict_prob_del,predict_prob_change,predict_actual_add,predict_actual_del,predict_actual_change,update_prob_add,update_prob_del,update_prob_change,update_actual_add,update_actual_del,update_actual_change
186,0.7289999999999999,0.17099999999999996,0.13850999999999994,5,1,9,0.7268399999999999,0.17315999999999993,0.13982999999999995,1,3,8,0.6902742697490337,0.20972573025096622,0.15960198236842793,236,146,398
187,0.7272,0.1728,0.13962239999999995,5,2,5,0.7239576,0.1760424,0.14149998239999997,17,10,32,0.7164924752475248,0.18350752475247525,0.14551901188118807,33,23,54
188,0.7146000000000002,0.18539999999999998,0.14720759999999994,3,5,4,0.7118787878787881,0.18812121212121208,0.14867746909090904,19,25,53,0.7027031966053751,0.19729680339462513,0.15294523960396036,36,32,57
189,0.7127999999999999,0.18719999999999995,0.1482624,5,2,7,0.7031643396226415,0.19683566037735842,0.1522071271698113,51,49,108,0.6912513861386139,0.20874861386138613,0.1560604104950495,24,19,66
190,0.7218000000000001,0.17819999999999994,0.1429164,3,3,9,0.6850233365853661,0.2149766634146337,0.13950939465365852,230,207,451,0.6711517241379309,0.22884827586206893,0.135248764137931,8,8,18
191,0.7146000000000002,0.18539999999999998,0.14720759999999994,5,2,7,0.666543623976116,0.23345637602387007,0.13895281668223228,1844,2462,5759,0.6620600000000001,0.23794,0.14034905333333333,14,5,9
192,0.7146000000000002,0.18539999999999998,0.14720759999999994,2,5,7,0.6814379713866472,0.21856202861335292,0.14826629382245046,200,154,387,0.6535122056384745,0.24648779436152565,0.14429762845771146,25,33,53
193,0.7308000000000002,0.1692,0.13739039999999994,7,2,5,0.6801934402378805,0.21980655976212107,0.13568640949609723,398,399,915,0.6454175601785466,0.25458243982145373,0.1455495996431445,138,96,237
194,0.7146000000000002,0.18539999999999998,0.14720759999999994,3,2,8,0.71328,0.18671999999999994,0.14796911999999995,5,3,5,0.71238,0.18761999999999993,0.14848922999999997,3,4,21
195,0.7272,0.1728,0.13962239999999995,7,3,4,0.7180261764705882,0.18197382352941174,0.14405050058823526,45,34,60,0.6695599233180428,0.2304400766819571,0.1653513428494181,256,183,412
196,0.7487999999999998,0.15120000000000006,0.12579840000000006,2,0,10,0.7240909973306623,0.1759090026693378,0.13736825530835614,159,80,233,0.6576119274586454,0.24238807254135478,0.16565531947692183,252,173,481
197,0.7218000000000001,0.17819999999999994,0.1429164,4,2,7,0.6917857790815624,0.20821422091843794,0.1483663072279727,181,123,295,0.6488552366445436,0.25114476335545644,0.14611891485148515,52,32,101
198,0.7146000000000002,0.18539999999999998,0.14720759999999994,8,4,3,0.7122378947368421,0.1877621052631578,0.14857529684210527,5,4,19,0.7034287029702969,0.19657129702970294,0.15301334565346533,54,26,68
199,0.7487999999999998,0.15120000000000006,0.12579840000000006,0,3,11,0.7438247787610618,0.1561752212389381,0.12848917168141596,36,26,56,0.6832547327247008,0.21674526727529894,0.161650583203086,316,206,561
200,0.7146000000000002,0.18539999999999998,0.14720759999999994,5,5,3,0.7136400000000002,0.18636,0.147762,6,4,4,0.7109300000000001,0.18907,0.14932413999999997,6,10,15
