,setup_prob_add,setup_prob_del,setup_prob_change,setup_actual_add,setup_actual_del,setup_actual_change,predict_prob_add,predict_prob_del,predict_prob_change,predict_actual_add,predict_actual_del,predict_actual_change,update_prob_add,update_prob_del,update_prob_change,update_actual_add,update_actual_del,update_actual_change
0,0.6156,0.2843999999999999,0.19452960000000002,7,2,4,0.38258966056845195,0.5174103394315398,0.15491163675706243,4003,4101,6126,0.22548507425742578,0.6745149257425747,0.12028904876237627,513,264,386
1,0.891,0.009000000000000008,0.008910000000000005,9,1,3,0.8518270016125274,0.048172998387472736,0.04282647122056663,224,99,145,0.7418427694548451,0.158157230545155,0.11396899313011177,394,154,221
2,0.8442000000000003,0.055800000000000065,0.05234040000000006,8,2,4,0.7864880866738897,0.11351191332610053,0.051731400598049926,1493,1703,2518,0.7513201096293304,0.14867989037066973,0.07747470680009631,192,90,125
3,0.8892000000000002,0.010800000000000006,0.010670400000000005,14,0,0,0.8151227565585268,0.08487724344145656,0.02445809568385471,3007,3509,5000,0.7598870869939042,0.14011291300609566,0.06225292943278022,226,93,159
4,0.8748000000000004,0.025200000000000014,0.024494400000000024,4,6,3,0.8383248560360106,0.061675143963989314,0.050546557245726216,245,87,153,0.7637950495049506,0.13620495049504952,0.09334370732673268,143,59,97
5,0.8783999999999996,0.02160000000000001,0.021081600000000016,13,0,0,0.871592,0.02840800000000002,0.027478480000000024,20,12,9,0.8336753033978772,0.06632469660212274,0.05833155517106411,195,76,122
6,0.8675999999999999,0.03240000000000003,0.031233600000000028,8,2,4,0.8560519606200251,0.04394803937997489,0.040750163778801876,50,24,33,0.846445,0.053555000000000026,0.047519290000000027,17,4,8
7,0.8892000000000002,0.010800000000000006,0.010670400000000005,14,0,0,0.8667462121212122,0.03325378787878788,0.02503286636363639,124,52,73,0.8226115546478237,0.07738844535217644,0.03918605940039853,133,43,66
8,0.6875999999999999,0.21240000000000003,0.16227359999999996,8,5,1,0.37800747336656687,0.5219925266334006,0.13096064381913547,10421,11761,17609,0.21672484848484844,0.683275151515152,0.12128281250525057,515,278,378
9,0.8675999999999999,0.03240000000000003,0.031233600000000028,6,4,4,0.8641588235294119,0.035841176470588265,0.03432928588235297,20,9,17,0.821841963354566,0.07815803664543404,0.06578333928229858,213,78,110
10,0.8873999999999996,0.012600000000000007,0.012423600000000009,11,0,0,0.879235692307692,0.020764307692307703,0.020087428923076935,33,9,19,0.8499748819860006,0.050025118013999226,0.0428843073027237,143,54,81
11,0.8675999999999999,0.03240000000000003,0.031233600000000028,12,1,2,0.8505002331629187,0.049499766837081495,0.04458261180235826,84,38,50,0.8306196923076923,0.0693803076923077,0.05502878400000003,34,20,19
12,0.8442000000000003,0.055800000000000065,0.05234040000000006,4,5,6,0.7989501060352159,0.10104989396478409,0.08412662474856233,275,105,154,0.7462094117647059,0.1537905882352941,0.11278519058823529,16,6,7
13,0.8658,0.03420000000000002,0.03290040000000004,6,2,4,0.8475925493101685,0.052407450689831395,0.0473922834420031,98,45,69,0.8283674999999999,0.07163250000000003,0.060826925526315814,18,9,16
14,0.8675999999999999,0.03240000000000003,0.031233600000000028,10,0,4,0.8589070000000001,0.04109300000000004,0.038947035333333366,40,14,23,0.8408580880846707,0.05914191191532949,0.05326923278388532,61,38,42
15,0.8675999999999999,0.03240000000000003,0.031233600000000028,7,2,6,0.8533086964126139,0.04669130358738627,0.043572958724586795,76,30,61,0.8180081584158416,0.08199184158415844,0.07026126368316833,113,33,58
16,0.8675999999999999,0.03240000000000003,0.031233600000000028,6,4,4,0.8580114639175257,0.041988536082474257,0.03912554177319591,46,17,44,0.8244466967851821,0.07555330321481799,0.06491417875255807,167,60,118
17,0.8694000000000002,0.03060000000000002,0.029559600000000023,5,2,5,0.867165,0.03283500000000003,0.031624230000000024,10,2,5,0.843831533601948,0.056168466398052085,0.05158805535561116,132,61,64
18,0.8550000000000003,0.04500000000000004,0.04275000000000005,5,3,6,0.8487515897435897,0.05124841025641029,0.04805577641025645,37,14,22,0.8087332593356753,0.0912667406643247,0.07627063174145436,198,77,104
19,0.8675999999999999,0.03240000000000003,0.031233600000000028,7,4,3,0.8283179128356213,0.07168208716437871,0.04371671511057069,230,122,153,0.7628698596871213,0.13713014031287887,0.06527605288425173,208,114,183
20,0.8729999999999998,0.027000000000000024,0.026190000000000033,5,3,3,0.6301841739351504,0.26981582606481924,0.07048881400076973,6769,7516,11349,0.4874258115587383,0.41257418844126204,0.10688797508276277,399,193,305
21,0.8658,0.03420000000000002,0.03290040000000004,15,0,0,0.8378263416309013,0.06217365836909875,0.05058100923605153,129,51,60,0.8151600000000002,0.08484000000000004,0.05648904000000004,10,2,2
22,0.8658,0.03420000000000002,0.03290040000000004,14,0,0,0.8580228000000001,0.04197720000000003,0.039937479200000035,26,10,19,0.8522200000000001,0.047780000000000024,0.04495700000000001,9,7,11
23,0.891,0.009000000000000008,0.008910000000000005,14,0,0,0.88596,0.014040000000000013,0.013813200000000008,5,0,4,0.8626315913172166,0.03736840868278351,0.034672130831626666,131,57,107
24,0.8658,0.03420000000000002,0.03290040000000004,11,2,2,0.7879708787088114,0.11202912129120311,0.046635394650374105,6639,7886,11912,0.7357113347355673,0.16428866526443292,0.07467674150621696,234,109,150
25,0.8658,0.03420000000000002,0.03290040000000004,5,1,6,0.8495447543103448,0.0504552456896552,0.044640326629310376,112,64,69,0.8050265863814621,0.09497341361853799,0.07183744889758814,144,44,84
26,0.8658,0.03420000000000002,0.03290040000000004,13,0,0,0.8439802027027027,0.05601979729729733,0.049240370900900936,120,56,65,0.8165157352941177,0.08348426470588238,0.06379749617647062,19,5,12
27,0.8658,0.03420000000000002,0.03290040000000004,14,0,0,0.8572241176470589,0.0427758823529412,0.04058900686274512,44,12,18,0.8466,0.05340000000000004,0.049605840000000026,6,4,5
28,0.8658,0.03420000000000002,0.03290040000000004,12,0,0,0.8572649999999998,0.04273500000000004,0.04021733307692311,35,15,16,0.8497963636363636,0.05020363636363639,0.046317774545454576,10,2,9
29,0.8621999999999997,0.03780000000000004,0.03621240000000003,4,1,8,0.8474187662705149,0.05258123372948504,0.04795708920042043,87,25,53,0.8303999999999998,0.06960000000000004,0.05961504000000003,5,3,4
30,0.8621999999999997,0.03780000000000004,0.03621240000000003,5,3,5,0.8570690909090908,0.04293090909090913,0.04073665454545458,26,5,15,0.8503076923076922,0.049692307692307716,0.04653399384615387,13,3,5
31,0.8783999999999996,0.02160000000000001,0.021081600000000016,13,0,0,0.8162936522673319,0.08370634773265456,0.024081322373038807,3243,3822,5925,0.7531157499713619,0.1468842500286381,0.07248386956606745,350,141,197
32,0.8585999999999998,0.041400000000000034,0.03949560000000003,4,4,2,0.8450845869324475,0.05491541306755263,0.05000584351273537,66,20,42,0.8096353155723136,0.09036468442768647,0.07478118532166271,142,52,86
33,0.8658,0.03420000000000002,0.03290040000000004,8,1,4,0.855007043478261,0.04499295652173915,0.04157537269565222,60,20,41,0.8428673684210527,0.0571326315789474,0.050122155789473724,11,11,7
34,0.8621999999999997,0.03780000000000004,0.03621240000000003,8,2,3,0.8468984426229508,0.05310155737704922,0.047346327901639375,88,25,44,0.82976,0.07024000000000002,0.05723376000000003,4,2,8
35,0.8658,0.03420000000000002,0.03290040000000004,13,0,0,0.8485095541401274,0.05149044585987264,0.04530826445859875,77,32,42,0.8324399999999998,0.06756000000000004,0.05203512000000003,9,3,2
36,0.8585999999999998,0.041400000000000034,0.03949560000000003,6,4,3,0.8578500000000001,0.042150000000000035,0.040170420000000026,6,3,6,0.8495400190244538,0.05045998097554623,0.04753370245980108,51,21,37
37,0.8658,0.03420000000000002,0.03290040000000004,8,5,2,0.82487969104425,0.07512030895575017,0.053404966973908466,219,103,126,0.78492,0.11508000000000002,0.06092664000000002,7,4,2
38,0.8621999999999997,0.03780000000000004,0.03621240000000003,6,2,6,0.7986919059703178,0.1013080940296789,0.04094559306664292,1132,1198,1768,0.7579944941252375,0.14200550587476268,0.06745387437809666,183,102,148
39,0.8640000000000003,0.03600000000000003,0.03456000000000003,8,1,4,0.8582502727272726,0.0417497272727273,0.039738392545454575,28,18,22,0.85212,0.047880000000000034,0.04510046400000002,10,5,2
40,0.8621999999999997,0.03780000000000004,0.03621240000000003,6,3,4,0.86022,0.039780000000000044,0.03800916000000003,7,3,3,0.8475618504371446,0.052438149562855446,0.04904360203717853,72,45,61
41,0.8621999999999997,0.03780000000000004,0.03621240000000003,8,3,2,0.8531424442925495,0.04685755570745047,0.04389413749829121,58,16,33,0.8124535241126899,0.08754647588731022,0.07503893078679608,176,72,133
42,0.8604000000000002,0.03960000000000004,0.03785760000000004,6,3,4,0.8194332339791356,0.08056676602086434,0.044182766915052255,193,83,132,0.799062857142857,0.10093714285714288,0.03913097142857146,9,6,7
43,0.8658,0.03420000000000002,0.03290040000000004,13,0,0,0.861288,0.03871200000000004,0.037037424000000034,11,2,2,0.855036368286445,0.04496363171355502,0.042500970537084425,29,17,21
44,0.8621999999999997,0.03780000000000004,0.03621240000000003,5,1,7,0.8607257142857142,0.03927428571428575,0.037553588571428605,9,2,6,0.8448049904825231,0.05519500951747691,0.050729560361923366,90,31,57
45,0.8621999999999997,0.03780000000000004,0.03621240000000003,7,2,4,0.8439599999999999,0.05604000000000003,0.04657319563636367,107,42,62,0.7951146257287969,0.10488537427120324,0.06530432399362479,169,75,116
46,0.8658,0.03420000000000002,0.03290040000000004,6,2,6,0.8516492328912466,0.04835076710875332,0.044543157268965544,83,42,62,0.8346,0.06540000000000003,0.056684880000000035,2,4,2
47,0.8658,0.03420000000000002,0.03290040000000004,9,4,2,0.8417648339768339,0.05823516602316606,0.04614215638610041,129,61,73,0.7885710180841067,0.11142898191589318,0.0656993849578777,172,76,94
48,0.8567999999999999,0.04320000000000002,0.04112640000000002,6,6,3,0.85596,0.04404000000000004,0.04187640000000004,6,1,5,0.8455968083867211,0.05440319161327901,0.05019577970879445,58,35,39
49,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,1,4,0.8478173089700997,0.05218269102990036,0.04875496990033225,49,32,24,0.8284228571428572,0.07157714285714288,0.0641414483809524,58,22,27
50,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,1,3,0.8386766829860787,0.061323317013921345,0.05398116148332246,100,37,70,0.8180183076923075,0.08198169230769231,0.06498481200000002,17,21,24
51,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,1,4,0.8397413333333332,0.060258666666666696,0.052655419636363665,90,34,52,0.8159063295615276,0.08409367043847243,0.06634514804809054,61,35,33
52,0.8567999999999999,0.04320000000000002,0.04112640000000002,9,3,3,0.8280823475853006,0.07191765241469944,0.053744494543577256,165,58,81,0.7975559999999999,0.10244400000000001,0.05601205600000002,19,5,12
53,0.8675999999999999,0.03240000000000003,0.031233600000000028,4,2,5,0.8649381818181818,0.035061818181818215,0.033618960000000024,21,8,12,0.8585828571428572,0.04141714285714288,0.039216411428571456,10,4,5
54,0.8621999999999997,0.03780000000000004,0.03621240000000003,8,3,2,0.8090691078462412,0.09093089215375862,0.04849680179081848,265,132,219,0.7288877526669569,0.17111224733304312,0.08879726792682896,332,165,197
55,0.8621999999999997,0.03780000000000004,0.03621240000000003,5,3,5,0.8401529688309994,0.05984703116900065,0.052236684680818775,127,54,70,0.7844283107677801,0.11557168923221996,0.0809252278246691,187,75,123
56,0.8694000000000002,0.03060000000000002,0.029559600000000023,8,2,3,0.8637119999999999,0.03628800000000002,0.03471870057142859,29,9,18,0.85704,0.04296000000000003,0.040703040000000024,5,3,4
57,0.8567999999999999,0.04320000000000002,0.04112640000000002,9,2,3,0.7971209438870311,0.10287905611296007,0.04258649049840218,1420,1585,2371,0.7918559999999999,0.10814400000000003,0.045487872000000026,6,0,12
58,0.8567999999999999,0.04320000000000002,0.04112640000000002,2,4,3,0.8472472275684102,0.052752772431589726,0.04869193699263484,62,28,46,0.8341188235294117,0.06588117647058825,0.05867900000000002,12,9,10
59,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,2,5,0.8401131111111109,0.059886888888888906,0.05365967866666669,91,30,55,0.8230800000000001,0.07692000000000003,0.06381528000000002,6,1,4
60,0.8585999999999998,0.041400000000000034,0.03949560000000003,5,0,5,0.8552600000000001,0.04474000000000003,0.04248644000000002,7,3,3,0.8158156104877171,0.08418438951228296,0.07377097099127505,224,76,126
61,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,4,2,0.85376,0.04624000000000004,0.0438465066666667,10,4,9,0.8360584158415841,0.06394158415841587,0.05689012158415845,90,51,54
62,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,3,3,0.8486290131124914,0.051370986887508664,0.04790659400966187,42,16,23,0.8255020557491288,0.07449794425087108,0.06580032376651604,100,46,78
63,0.8694000000000002,0.03060000000000002,0.029559600000000023,5,3,4,0.7864802141864798,0.11351978581351171,0.04302250716163541,1537,1645,2360,0.7574400000000001,0.14256000000000002,0.047959200000000014,7,3,8
64,0.8694000000000002,0.03060000000000002,0.029559600000000023,4,2,5,0.860354181818182,0.039645818181818206,0.036897211636363655,56,18,47,0.8399725714285715,0.06002742857142859,0.05216426285714286,61,29,37
65,0.8621999999999997,0.03780000000000004,0.03621240000000003,8,3,3,0.856508108108108,0.043491891891891926,0.0412164583783784,21,8,14,0.8389825961217998,0.06101740387820031,0.05527249877604405,91,29,44
66,0.8585999999999998,0.041400000000000034,0.03949560000000003,8,4,2,0.8396034119782213,0.06039658802177862,0.05226309637023596,95,32,73,0.8196381176470591,0.0803618823529412,0.060727665882352976,17,10,18
67,0.8567999999999999,0.04320000000000002,0.04112640000000002,5,5,4,0.8499722448979592,0.05002775510204084,0.04685041741496601,44,28,42,0.8300565151515152,0.06994348484848487,0.06250230575757579,61,26,34
68,0.8567999999999999,0.04320000000000002,0.04112640000000002,8,3,3,0.7330874342627813,0.16691256573719546,0.044850103096063285,5695,6694,10008,0.72096,0.17904000000000003,0.049975680000000036,2,5,5
69,0.8567999999999999,0.04320000000000002,0.04112640000000002,9,3,1,0.837421555367709,0.06257844463229081,0.054386636077768405,106,36,54,0.81172,0.08828,0.06750640761904762,34,12,26
70,0.8567999999999999,0.04320000000000002,0.04112640000000002,9,2,3,0.8521898039215685,0.047810196078431406,0.045243162352941214,12,3,15,0.8470975609756098,0.052902439024390256,0.04964085658536587,20,9,20
71,0.8621999999999997,0.03780000000000004,0.03621240000000003,8,1,5,0.8469707623597842,0.05302923764021606,0.04709530001365069,91,48,58,0.8005560301875444,0.09944396981245568,0.07399100539360402,185,76,88
72,0.8567999999999999,0.04320000000000002,0.04112640000000002,6,2,3,0.8447227860696517,0.05527721393034828,0.0497602057711443,68,28,45,0.8317285714285715,0.06827142857142858,0.05694608571428574,12,4,7
