,maxFit,aveFit,minFit,maxSharpe,aveSharpe,minSharpe
0,0.14206505357172167,-0.022967427508562656,-0.1303113611716621,2.2762095833450737,0.4075191998792535,-2.56894231504762
1,0.1540848582713406,0.14382548083643093,0.1406840693384622,-2.1467844017472766,-2.637258567340762,-3.097445527026467
2,0.14501194012701782,0.0858356137280596,-0.1569233195672438,2.2762095833450737,-1.653958807466935,-2.778120800177569
3,0.14536583660679853,-0.08909542651256219,-0.1554729618381942,2.6044437244274694,1.3395136092188515,-3.1738240502444066
4,0.16898803805254245,0.13855720166290622,0.05562283756768451,-0.6589254233047266,-2.261214755841919,-2.8060649989955673
5,0.14393311507059786,0.14153857252254926,0.12572726564590414,-2.2986292863105184,-2.617094759142991,-3.0385455849467116
6,0.14635078073596292,0.10662181725416235,-0.13288741522122455,2.073678212640605,-2.038239470203008,-2.932220973862288
7,0.1211670564114352,-0.017591954699098057,-0.15635096580963131,2.6579170383490696,0.6499588370492045,-1.3579993642506605
8,0.16898799277950124,0.1528411963864757,0.12860764286109505,-0.8939144012549257,-1.9948319763024631,-2.476071101839309
9,0.14996678879775346,0.1375773165977496,0.10106501552716632,-2.2282498551801164,-2.674983631817882,-3.750842318246985
10,0.16898803805254245,0.1559970719298707,0.13196977497459073,-1.986108761221558,-2.2953107562420083,-2.8478572971540475
11,0.1642872382541093,0.1435702758784962,0.11405611099113747,-1.102996089907993,-2.2676970439807738,-2.874761275396427
12,0.16898804321754385,0.1615866711688975,0.1218454992383375,-1.9808202973549673,-2.036418332302254,-2.3948452812924548
13,0.16990623900934668,0.10802873173194262,-0.14225527625845114,2.2762095833450737,-1.3022205627856303,-2.2986292863105184
14,0.1689879293167814,0.15052435247956278,0.06250966531163993,-1.102996089907993,-2.0101389263946343,-2.9777043999119446
15,0.16898791207611458,0.11826899958071888,-0.15448117557184526,0.8316095834104459,-1.5475755209035356,-2.877424302669043
16,0.16962292239501756,0.12640569442656135,-0.1579626392731781,2.2762095833450737,-1.6110297265049858,-2.2986292863105184
17,0.17391475439382062,0.16897089284227115,0.16267373985435665,-2.1134377645527844,-2.1134377645527844,-2.1134377645527844
18,0.17987301240379613,0.11231145685395753,-0.07840500202422239,-0.9848198179004342,-1.9267069459700181,-2.2986292863105184
19,0.17460062997184297,0.16657891268690192,0.152083055507793,-2.1134377645527844,-2.1597356449922183,-2.2986292863105184
20,0.17409710469600198,0.09654562305837142,-0.11594727875717671,2.214142371300057,-1.3042172724600862,-2.2986292863105184
21,0.17379251175307148,0.17111024291698387,0.16639954692093437,-2.1134377645527844,-2.1134377645527844,-2.1134377645527844
22,0.17304366526260337,0.12016748043187823,-0.11672689680061826,2.441995518024069,-1.4648919894367785,-2.500843029331022
23,0.169061945431395,0.1355357807400921,-0.11664138987172597,1.4380172766898165,-1.6842642276977222,-2.4975029735139986
24,0.18023118725696602,0.16951901594746396,0.14731814004974478,-2.1134377645527844,-2.1288111034044936,-2.2671711530698784
25,0.1746012284948722,0.12384825491702166,-0.1080005729715837,0.7543494316982641,-1.6663384854705654,-2.2986292863105184
26,0.18004673984228875,0.13711676329228376,-0.08207559362170257,2.704546237694673,-1.4251543356602905,-2.1134377645527844
27,0.18084060156514994,0.1705410373313917,0.14383874273438418,-1.986108761221558,-2.180892267805011,-2.8478572971540475
28,0.16898796037177585,0.1089485735250909,-0.1323998498547152,1.3074230230312935,-0.8144263936889856,-2.608949426969597
29,0.18198384624100522,0.1722653471989042,0.15631126486538233,-2.1134377645527844,-2.2529765170805427,-2.700106397276761
30,0.17460065669247737,0.1737200737638808,0.16948360660224004,-2.1134377645527844,-2.1134377645527844,-2.1134377645527844
31,0.18307501084152267,0.16016639724658235,0.0612016541671571,-1.9019917340900447,-2.1952552537700143,-3.039684654647316
32,0.19342380806600065,0.16449731372916315,0.019585099663267845,0.7754857495990396,-1.880306440883503,-2.671048042011795
33,0.181672529389164,0.17071842546048352,0.13932962957341197,-2.1134377645527844,-2.1223929859281934,-2.22090042105769
34,0.18057230851787343,0.1466718368514378,-0.08556746317092578,2.8659932499818233,-1.5807444875775765,-2.2986292863105184
35,0.18045034389661696,0.16475094674878918,0.12841269845862344,-1.3579993642506605,-2.110083879399237,-2.8252756578587923
36,0.1819904168229353,0.11755039910463569,-0.13112392448530702,2.8186231245445725,-1.257800788179735,-2.5041463065598917
37,0.18634114736333318,0.1758274773272234,0.11946472010638284,-2.1134377645527844,-2.178086099375471,-2.8502977126921207
38,0.1926354498546704,0.13683536799373153,-0.06674771961872841,1.9228942176349524,-1.4432312443982809,-2.717404191678407
39,0.19117485568186923,0.17316569835119308,0.16350362516585099,-2.1134377645527844,-2.143204105826259,-2.2920358121936335
40,0.18937345082477997,0.16668728156139018,0.11114305314253178,0.2412294287364204,-1.6490715704921206,-2.5787807425423486
41,0.18336678667491307,0.17335636004180321,0.1657271280315127,-2.1134377645527844,-2.1134377645527844,-2.1134377645527844
42,0.1880582157210882,0.1704685737333618,0.1603395783276843,-1.425285033347195,-2.04988382701476,-2.2986292863105184
43,0.1794303120246353,0.13538916619211416,-0.14929790185072658,1.0790845057951257,-1.7792899035983207,-2.2986292863105184
44,0.18756594386717745,0.10230299798418206,-0.11649866590224565,2.883316358864672,-0.8912212508306533,-2.413536157424374
45,0.19174609203261522,0.1250576159603025,-0.14386295060990129,2.822699498869296,-1.2907482206491043,-2.1134377645527844
46,0.18665588146139747,0.12248666216624765,-0.0977348598573405,1.1298750971838052,-1.6433987272269939,-2.3513248805768976
47,0.19241998940589497,0.12762257145759712,-0.14015176338900265,2.4667728430809315,-1.3342761837100947,-2.662575391679487
48,0.19218766038427537,0.1429321836764806,-0.16686937031406776,1.0790845057951257,-1.7587130678474614,-2.1134377645527844
49,0.18873558222130507,0.16380430110192287,0.017652542708271556,-1.841846638535841,-2.075687024161399,-2.2328445787162345
50,0.18655230549076096,0.17536081682970409,0.16050023303471753,-2.1134377645527844,-2.139893696232461,-2.2986292863105184
51,0.18051780411782878,0.17697111361495552,0.17111167250883352,-2.1134377645527844,-2.1134377645527844,-2.1134377645527844
52,0.19287891322533193,0.18140225907387694,0.17353705328641658,-2.1134377645527844,-2.136455661847944,-2.3436167375043797
53,0.18988805698357583,0.17771846155346788,0.1683010310639603,-2.1134377645527844,-2.1134377645527844,-2.1134377645527844
54,0.1935442658725226,0.16239805101371674,0.005601004369942513,0.942069480948424,-1.861362719515092,-2.466961239944054
55,0.18367540942588217,0.1728137929623163,0.1588131142482831,-1.9715034381468906,-2.282415472967979,-2.680208099955848
56,0.19290052040348424,0.15830127275440256,0.0008573143974304308,0.15916069666534172,-2.0831516927178475,-3.0212169781633977
