,maxFit,aveFit,minFit,maxSharpe,aveSharpe,minSharpe
0,0.05644176088511774,-0.00930539308775621,-0.10152361700714091,1.2060808936683718,0.6161110331334612,-0.010229452789125203
1,-0.14450500323045762,-0.15571585117672646,-0.1669266991229953,1.5132223902381416,1.4366310495182988,1.360039708798456
2,0.3781812332377942,0.16962531286272475,-0.03893060751234467,0.04695807190716289,-0.2554261469742286,-0.5578103658556202
3,-0.19144040942100216,-0.19144040942100216,-0.19144040942100216,1.2060808936683718,1.2060808936683718,1.2060808936683718
4,0.13747504004433617,0.08965770804419282,0.036708919993364814,2.633011944257872,0.9312941482128029,-1.4062199012827876
5,0.45174461891420176,0.24262643229207131,0.03350824566994086,0.2943447002119103,-0.4421361816449589,-1.178617063501828
6,0.41344693706928837,0.2946848837287089,0.12879924361123812,0.3523097797516902,-1.0086663558767823,-2.6780231237022845
7,0.37617285982491294,0.1688483703287414,-0.11769684179819442,1.8548946382717015,-0.5083348065691488,-2.0083322206729077
8,0.40031977424441173,0.1694809855139856,-0.10516455151147029,2.633011944257872,-0.2447227194986872,-1.8014139132557878
9,0.42963746235088573,0.14458975967505153,-0.15539909748823524,2.633011944257872,0.536075157926693,-1.3760871655839904
10,0.4030551329912554,0.28939288153901815,-0.11881574195339722,1.5141087015871246,-1.367130338730668,-2.1420521680404736
11,0.39221716422214425,0.20587337931612681,-0.1872010078943032,2.8289530219424988,-0.05120140739363303,-1.8902880957402652
12,0.4316747996563648,0.35524121873968584,-0.07376631842872378,0.46083441775160416,-1.0644541774376945,-1.5439090356206537
13,0.41725840242659745,0.30820222746844134,0.10369680555617097,1.03324105238414,-0.7920686337508548,-1.4255147846781326
14,0.4338727701305126,0.2197734005899391,-0.16832982491695384,2.422717253907066,-0.12191978017930175,-2.6780231237022845
15,0.42372879263188995,0.21769338457736306,-0.7823938991583064,1.6780922000966447,-0.6596674213550102,-1.3013436638348372
16,0.4325069159909427,0.3841717002845955,0.0758761275266881,-1.0214737908377503,-1.3809928162534273,-2.8822601179208704
17,0.4300377425565347,0.2889934718103971,0.04760241204396437,2.633011944257872,-0.6049227481178922,-2.6780231237022845
18,0.43836958538924126,0.3381879401470717,-0.20107415856258387,2.633011944257872,-0.8067094561744236,-1.7689217819231824
19,0.4289430880259357,0.3101946903906382,0.041829892291637166,2.633011944257872,-0.3159656714991429,-1.4019046927532839
20,0.41273180738290394,0.23407070846421266,-0.004408614056995969,2.2402168724037286,-0.5795293539978936,-1.5570950874166485
21,0.4436148080609763,0.34255903585224096,0.059113518364827256,0.9911855830846901,-0.7816964207611753,-1.3340458979304597
22,0.43072052006651096,0.36851148869991196,0.07479749895273974,2.633011944257872,-0.5787931088938532,-1.5868025868011257
23,0.42709259658118864,0.2687009263435555,-0.15738303067507858,1.8075261953226431,-0.42738384117116274,-1.3570255078765001
24,0.42644033846153995,0.2909495971213062,0.09296703710568786,1.4409582066407574,-0.7582012820879782,-1.629868563470559
25,0.43452556234009304,0.36587691400505673,0.1676783449973504,1.3376280855804128,-0.9703519984134472,-1.4659335375541087
26,0.44676540762426703,0.13358565604539574,-0.1790805522017299,1.081337045473168,-0.9870879239166643,-2.6780231237022845
27,0.4572218195558248,0.3208657521433082,-0.010706175505518528,1.2060808936683718,-1.1549693416797768,-2.6780231237022845
28,0.29435658855980623,0.10180755090162458,-0.17053467780421708,1.415554045841938,0.3437954267299175,-1.743097246807781
29,0.317580404404747,0.15873122617180893,0.06240621466790605,1.6515250899225815,0.02703600042986438,-1.6951596742749286
